1003586116	2006446352	1
1003586150	2006446431	1
1003586029	2006446203	1
1003585815	2006445968	1
1003585813	2006445966	1
1003586090	2006446307	1
1003585886	2006446043	1
1003585659	2006446703	1
1003586096	2006446323	1
1003586162	2006446481	1
1003585739	2006445886	1
1003585720	2006445867	1
1003585829	2006445982	1
1003586147	2006446424	1
1003585992	2006446162	1
1003586095	2006446316	1
1003585973	2006446142	1
1003585642	2006446677	1
1003585693	2006447275	1
1003586021	2006446195	1
1003585737	2006445884	1
1003585678	2006445824	1
1003586071	2006446247	1
1003586138	2006446388	1
1003585823	2006445976	1
1003586091	2006447308	1
1003585716	2006445863	1
1003585929	2006446089	1
1003585781	2006445928	1
1003585864	2006446020	1
1003585657	2006446701	1
1003586165	2006446490	1
1003586022	2006446196	1
1003586102	2006446332	1
1003586145	2006446409	1
1003585811	2006445964	1
1003586032	2006446206	1
1003585944	2006446106	1
1003585648	2006446692	1
1003585892	2006446050	1
1003585640	2006446675	1
1003585808	2006445961	1
1003586002	2006446172	1
1003585672	2006445818	1
1003585938	2006446098	1
1003585684	2006445830	1
1003586170	2006446495	1
1003585879	2006446036	1
1003585699	2006445846	1
1003586127	2006446366	1
1003585755	2006445902	1
1003585936	2006446096	1
1003586063	2006446238	1
1003585980	2006446149	1
1003585660	2006446704	1
1003586046	2006446220	1
1003585788	2006445939	1
1003585783	2006445930	1
1003585722	2006445869	1
1003585652	2006446696	1
1003585774	2006445921	1
1003585963	2006446128	1
1003585709	2006445856	1
1003586118	2006446356	1
1003585799	2006445951	1
1003586081	2006446291	1
1003586167	2006446492	1
1003585968	2006446136	1
1003585970	2006446138	1
1003585809	2006445962	1
1003586052	2006446226	1
1003585749	2006445896	1
1003585862	2006446018	1
1003585645	2006446689	1
1003586051	2006446225	1
1003586114	2006446349	1
1003586122	2006446361	1
1003585906	2006446066	1
1003586027	2006446201	1
1003585715	2006445862	1
1003585766	2006445913	1
1003586065	2006446240	1
1003585724	2006445871	1
1003586112	2006447312	1
1003586159	2006446466	1
1003585729	2006445876	1
1003586087	2006446301	1
1003586100	2006446329	1
1003586036	2006446210	1
1003585826	2006445979	1
1003585842	2006445995	1
1003585894	2006446052	1
1003585780	2006445927	1
1003586042	2006446216	1
1003586134	2006446377	1
1003586160	2006446469	1
1003585869	2006446025	1
1003585668	2006445814	1
1003586142	2006446396	1
1003585904	2006446063	1
1003585750	2006445897	1
1003585873	2006446029	1
1003585776	2006445923	1
1003585764	2006445911	1
1003585998	2006446168	1
1003586062	2006446237	1
1003585979	2006446148	1
1003585721	2006445868	1
1003585651	2006446695	1
1003585942	2006446104	1
1003585852	2006446007	1
1003585831	2006445984	1
1003585732	2006445879	1
1003586121	2006446359	1
1003585947	2006446109	1
1003585932	2006446092	1
1003585791	2006445943	1
1003585696	2006445843	1
1003585754	2006445901	1
1003585691	2006445838	1
1003586101	2006446330	1
1003586006	2006447301	1
1003585688	2006445834	1
1003585917	2006446077	1
1003585902	2006446061	1
1003585934	2006446094	1
1003586156	2006446449	1
1003585940	2006446102	1
1003585727	2006445874	1
1003586072	2006446248	1
1003585959	2006446122	1
1003586005	2006446178	1
1003585888	2006446045	1
1003585948	2006446110	1
1003586011	2006446185	1
1003585961	2006446125	1
1003586098	2006446326	1
1003585795	2006445947	1
1003586099	2006446328	1
1003585759	2006445906	1
1003585792	2006445944	1
1003585674	2006445820	1
1003586135	2006446381	1
1003586014	2006446188	1
1003585928	2006446088	1
1003585913	2006447269	1
1003585967	2006446135	1
1003585890	2006446048	1
1003586038	2006446212	1
1003585726	2006445873	1
1003586125	2006446364	1
1003586067	2006447307	1
1003585912	2006446072	1
1003585746	2006445893	1
1003585812	2006445965	1
1003585735	2006445882	1
1003585667	2006445813	1
1003585689	2006445836	1
1003585748	2006445895	1
1003585825	2006445978	1
1003585976	2006446145	1
1003585880	2006446037	1
1003585997	2006446167	1
1003585945	2006446107	1
1003585662	2006446706	1
1003586044	2006446218	1
1003585845	2006445998	1
1003585923	2006446083	1
1003585669	2006447272	1
1003585946	2006446108	1
1003585837	2006445990	1
1003585914	2006446074	1
1003586070	2006446246	1
1003586041	2006446215	1
1003585971	2006447299	1
1003586054	2006446228	1
1003585687	2006445833	1
1003585828	2006445981	1
1003585867	2006446023	1
1003585950	2006447290	1
1003585838	2006447285	1
1003586004	2006446174	1
1003585881	2006446038	1
1003585910	2006446070	1
1003586069	2006446245	1
1003585744	2006445891	1
1003586137	2006446384	1
1003586049	2006446223	1
1003586108	2006446342	1
1003585982	2006446151	1
1003585761	2006447283	1
1003585680	2006445826	1
1003585916	2006446076	1
1003585664	2006445810	1
1003585854	2006446009	1
1003586168	2006446493	1
1003585966	2006446134	1
1003585878	2006446034	1
1003585753	2006445900	1
1003585995	2006446165	1
1003586034	2006446208	1
1003585899	2006446058	1
1003585770	2006445917	1
1003586056	2006446230	1
1003585650	2006446694	1
1003585897	2006446055	1
1003586020	2006446194	1
1003585821	2006445974	1
1003585969	2006446137	1
1003586064	2006446239	1
1003585833	2006445986	1
1003585875	2006447288	1
1003585767	2006445914	1
1003585926	2006446086	1
1003585889	2006446046	1
1003585922	2006446082	1
1003586152	2006446443	1
1003585682	2006445828	1
1003585779	2006445926	1
1003585802	2006445954	1
1003585943	2006446105	1
1003585856	2006446011	1
1003585930	2006446090	1
1003585898	2006446056	1
1003585654	2006446698	1
1003586033	2006446207	1
1003585710	2006445857	1
1003585677	2006445823	1
1003585849	2006446002	1
1003585751	2006445898	1
1003585798	2006445950	1
1003586035	2006446209	1
1003586003	2006446173	1
1003586133	2006446375	1
1003585690	2006445837	1
1003586019	2006446193	1
1003586151	2006446435	1
1003585985	2006446154	1
1003585860	2006446016	1
1003585954	2006446117	1
1003585805	2006445958	1
1003585919	2006446079	1
1003586126	2006446365	1
1003585801	2006445953	1
1003585933	2006446093	1
1003585702	2006445849	1
1003586030	2006446204	1
1003585824	2006445977	1
1003585643	2006446679	1
1003585736	2006445883	1
1003585871	2006446027	1
1003585830	2006445983	1
1003585924	2006446084	1
1003586053	2006446227	1
1003585863	2006446019	1
1003585647	2006446691	1
1003585796	2006445948	1
1003585986	2006446155	1
1003585665	2006445811	1
1003586179	2006446690	2
1003586630	2006446296	2
1003586354	2006445970	2
1003586700	2006446444	2
1003586243	2006445853	2
1003586302	2006445912	2
1003586494	2006446116	2
1003586270	2006445880	2
1003586461	2006446081	2
1003586520	2006446143	2
1003586705	2006446456	2
1003586278	2006445888	2
1003586308	2006445918	2
1003586389	2006446005	2
1003586244	2006445854	2
1003586326	2006445940	2
1003586507	2006447297	2
1003586260	2006445870	2
1003586702	2006446448	2
1003586713	2006446491	2
1003586182	2006446693	2
1003586683	2006446382	2
1003586620	2006446254	2
1003586410	2006446026	2
1003586397	2006446013	2
1003586241	2006445851	2
1003586691	2006446399	2
1003586213	2006445822	2
1003586542	2006446166	2
1003586477	2006446097	2
1003586191	2006446702	2
1003586596	2006446224	2
1003586284	2006445894	2
1003586658	2006446345	2
1003586309	2006445919	2
1003586559	2006446187	2
1003586237	2006445847	2
1003586603	2006446231	2
1003586372	2006445988	2
1003586422	2006446039	2
1003586555	2006446183	2
1003586626	2006446285	2
1003586435	2006446053	2
1003586235	2006445845	2
1003586293	2006447281	2
1003586383	2006445999	2
1003586632	2006446298	2
1003586564	2006446192	2
1003586708	2006446471	2
1003586324	2006445938	2
1003586687	2006446392	2
1003586460	2006446080	2
1003586381	2006445997	2
1003586536	2006446160	2
1003586314	2006445924	2
1003586569	2006446197	2
1003586516	2006446139	2
1003586306	2006445916	2
1003586605	2006447304	2
1003586254	2006447277	2
1003586716	2006446494	2
1003586471	2006446091	2
1003586210	2006445819	2
1003586529	2006446152	2
1003586561	2006446189	2
1003586340	2006445955	2
1003586344	2006445960	2
1003586539	2006446163	2
1003586504	2006446126	2
1003586679	2006446374	2
1003586229	2006445839	2
1003586199	2006445812	2
1003586465	2006446085	2
1003586319	2006445929	2
1003586222	2006445831	2
1003586448	2006446068	2
1003586423	2006446040	2
1003586688	2006446394	2
1003586458	2006446078	2
1003586475	2006446095	2
1003586571	2006446199	2
1003586289	2006445899	2
1003586443	2006446062	2
1003586405	2006446021	2
1003586676	2006447314	2
1003586441	2006446060	2
1003586719	2006446497	2
1003586534	2006446158	2
1003586664	2006446353	2
1003586331	2006445946	2
1003586449	2006446069	2
1003586695	2006446425	2
1003586330	2006445945	2
1003586533	2006446157	2
1003586686	2006446389	2
1003586636	2006446304	2
1003586710	2006446488	2
1003586265	2006445875	2
1003586650	2006446336	2
1003586431	2006446049	2
1003586563	2006446191	2
1003586177	2006446683	2
1003586369	2006445985	2
1003586662	2006446350	2
1003586455	2006446075	2
1003586262	2006445872	2
1003586652	2006446338	2
1003586223	2006445832	2
1003586622	2006446260	2
1003586234	2006445844	2
1003586248	2006445858	2
1003586194	2006446705	2
1003586574	2006446202	2
1003586380	2006445996	2
1003586174	2006446676	2
1003586242	2006445852	2
1003586424	2006446041	2
1003586334	2006445949	2
1003586711	2006446489	2
1003586562	2006446190	2
1003586624	2006446271	2
1003586351	2006445967	2
1003586593	2006446221	2
1003586218	2006445827	2
1003586357	2006445973	2
1003586693	2006446417	2
1003586341	2006445957	2
1003586245	2006445855	2
1003586445	2006446065	2
1003586489	2006446111	2
1003586251	2006445861	2
1003586378	2006445994	2
1003586398	2006446014	2
1003586220	2006445829	2
1003586315	2006445925	2
1003586627	2006446290	2
1003586297	2006445907	2
1003586440	2006446059	2
1003586310	2006445920	2
1003586589	2006446217	2
1003586594	2006446222	2
1003586635	2006446303	2
1003586657	2006446344	2
1003586608	2006446236	2
1003586401	2006446017	2
1003586271	2006445881	2
1003586527	2006446150	2
1003586591	2006446219	2
1003586373	2006445989	2
1003586690	2006446397	2
1003586546	2006446170	2
1003586496	2006447293	2
1003586312	2006445922	2
1003586540	2006446164	2
1003586631	2006446297	2
1003586300	2006445910	2
1003586601	2006446229	2
1003586656	2006446343	2
1003586359	2006445975	2
1003586481	2006446103	2
1003586667	2006446358	2
1003586545	2006446169	2
1003586509	2006446132	2
1003586414	2006446030	2
1003586577	2006446205	2
1003586267	2006447279	2
1003586644	2006446325	2
1003586250	2006445860	2
1003586321	2006445932	2
1003586615	2006446244	2
1003586212	2006445821	2
1003586572	2006446200	2
1003586670	2006446362	2
1003586327	2006445942	2
1003586280	2006445890	2
1003586704	2006446451	2
1003586447	2006446067	2
1003586510	2006446133	2
1003586249	2006445859	2
1003586295	2006445905	2
1003586535	2006446159	2
1003586337	2006445952	2
1003586633	2006446299	2
1003586189	2006446700	2
1003586412	2006446028	2
1003586347	2006445963	2
1003586384	2006446000	2
1003586653	2006446339	2
1003586583	2006446211	2
1003586282	2006445892	2
1003586479	2006446101	2
1003586406	2006446022	2
1003586364	2006445980	2
1003586451	2006446071	2
1003586585	2006446213	2
1003586671	2006446363	2
1003586547	2006446171	2
1003586651	2006446337	2
1003586621	2006446259	2
1003586188	2006446699	2
1003586240	2006445850	2
1003586523	2006446146	2
1003586196	2006445809	2
1003586216	2006445825	2
1003586256	2006445866	2
1003586387	2006446003	2
1003586355	2006445971	2
1003586696	2006446426	2
1003586604	2006446232	2
1003586343	2006445959	2
1003586275	2006445885	2
1003586417	2006446033	2
1003586323	2006445936	2
1003586322	2006445935	2
1003586654	2006446340	2
1003586556	2006446184	2
1003586530	2006446153	2
1003586232	2006445842	2
1003586408	2006446024	2
1003586279	2006445889	2
1003586425	2006446042	2
1003586718	2006446496	2
1003586238	2006445848	2
1003586392	2006446008	2
1003586629	2006446295	2
1003586537	2006446161	2
1003586666	2006446357	2
1003586613	2006446241	2
1003586394	2006446010	2
1003586305	2006445915	2
1003586385	2006446001	2
1003586501	2006446123	2
1003586701	2006446446	2
1003586399	2006446015	2
1003586521	2006446144	2
1003586675	2006446370	2
1003586353	2006445969	2
1003586558	2006446186	2
1003586436	2006447205	2
1003586277	2006445887	2
1003586586	2006446214	2
1003586524	2006446147	2
1003586625	2006446279	2
1003586390	2006446006	2
1003586371	2006445987	2
1003586356	2006445972	2
1003586467	2006446087	2
1003586186	2006446697	2
1003586427	2006446044	2
1003586433	2006446051	2
1003586570	2006446198	2
1003586623	2006446263	2
1003586663	2006446352	2
1003586697	2006446431	2
1003586575	2006446203	2
1003586352	2006445968	2
1003586350	2006445966	2
1003586637	2006446307	2
1003586426	2006446043	2
1003586192	2006446703	2
1003586643	2006446323	2
1003586709	2006446481	2
1003586276	2006445886	2
1003586257	2006445867	2
1003586366	2006445982	2
1003586694	2006446424	2
1003586538	2006446162	2
1003586642	2006446316	2
1003586519	2006446142	2
1003586175	2006446677	2
1003586230	2006447275	2
1003586567	2006446195	2
1003586274	2006445884	2
1003586215	2006445824	2
1003586618	2006446247	2
1003586685	2006446388	2
1003586360	2006445976	2
1003586638	2006447308	2
1003586253	2006445863	2
1003586469	2006446089	2
1003586318	2006445928	2
1003586404	2006446020	2
1003586190	2006446701	2
1003586712	2006446490	2
1003586568	2006446196	2
1003586649	2006446332	2
1003586692	2006446409	2
1003586348	2006445964	2
1003586578	2006446206	2
1003586388	2006446004	2
1003586484	2006446106	2
1003586181	2006446692	2
1003586432	2006446050	2
1003586173	2006446675	2
1003586345	2006445961	2
1003586548	2006446172	2
1003586209	2006445818	2
1003586478	2006446098	2
1003586221	2006445830	2
1003586717	2006446495	2
1003586419	2006446036	2
1003586236	2006445846	2
1003586674	2006446366	2
1003586292	2006445902	2
1003586476	2006446096	2
1003586610	2006446238	2
1003586526	2006446149	2
1003586193	2006446704	2
1003586592	2006446220	2
1003586325	2006445939	2
1003586320	2006445930	2
1003586259	2006445869	2
1003586185	2006446696	2
1003586311	2006445921	2
1003586505	2006446128	2
1003586246	2006445856	2
1003586665	2006446356	2
1003586336	2006445951	2
1003586628	2006446291	2
1003586714	2006446492	2
1003586513	2006446136	2
1003586515	2006446138	2
1003586346	2006445962	2
1003586598	2006446226	2
1003586286	2006445896	2
1003586402	2006446018	2
1003586178	2006446689	2
1003586597	2006446225	2
1003586661	2006446349	2
1003586669	2006446361	2
1003586446	2006446066	2
1003586573	2006446201	2
1003586252	2006445862	2
1003586303	2006445913	2
1003586612	2006446240	2
1003586261	2006445871	2
1003586659	2006447312	2
1003586706	2006446466	2
1003586266	2006445876	2
1003586634	2006446301	2
1003586647	2006446329	2
1003586582	2006446210	2
1003586363	2006445979	2
1003586379	2006445995	2
1003586434	2006446052	2
1003586317	2006445927	2
1003586588	2006446216	2
1003586681	2006446377	2
1003586707	2006446469	2
1003586409	2006446025	2
1003586205	2006445814	2
1003586689	2006446396	2
1003586444	2006446063	2
1003586287	2006445897	2
1003586413	2006446029	2
1003586313	2006445923	2
1003586301	2006445911	2
1003586544	2006446168	2
1003586609	2006446237	2
1003586525	2006446148	2
1003586258	2006445868	2
1003586184	2006446695	2
1003586482	2006446104	2
1003586391	2006446007	2
1003586368	2006445984	2
1003586269	2006445879	2
1003586668	2006446359	2
1003586502	2006446124	2
1003586487	2006446109	2
1003586472	2006446092	2
1003586328	2006445943	2
1003586233	2006445843	2
1003586291	2006445901	2
1003586228	2006445838	2
1003586648	2006446330	2
1003586552	2006447301	2
1003586225	2006445834	2
1003586457	2006446077	2
1003586442	2006446061	2
1003586506	2006447270	2
1003586474	2006446094	2
1003586703	2006446449	2
1003586480	2006446102	2
1003586264	2006445874	2
1003586619	2006446248	2
1003586500	2006446122	2
1003586551	2006446178	2
1003586428	2006446045	2
1003586488	2006446110	2
1003586557	2006446185	2
1003586503	2006446125	2
1003586645	2006446326	2
1003586332	2006445947	2
1003586646	2006446328	2
1003586296	2006445906	2
1003586329	2006445944	2
1003586211	2006445820	2
1003586682	2006446381	2
1003586560	2006446188	2
1003586468	2006446088	2
1003586453	2006447269	2
1003586512	2006446135	2
1003586430	2006446048	2
1003586584	2006446212	2
1003586263	2006445873	2
1003586672	2006446364	2
1003586614	2006447307	2
1003586452	2006446072	2
1003586283	2006445893	2
1003586349	2006445965	2
1003586272	2006445882	2
1003586200	2006445813	2
1003586226	2006445836	2
1003586285	2006445895	2
1003586362	2006445978	2
1003586522	2006446145	2
1003586420	2006446037	2
1003586543	2006446167	2
1003586485	2006446107	2
1003586195	2006446706	2
1003586590	2006446218	2
1003586382	2006445998	2
1003586463	2006446083	2
1003586206	2006447272	2
1003586486	2006446108	2
1003586374	2006445990	2
1003586454	2006446074	2
1003586617	2006446246	2
1003586587	2006446215	2
1003586517	2006447299	2
1003586600	2006446228	2
1003586224	2006445833	2
1003586365	2006445981	2
1003586407	2006446023	2
1003586490	2006447290	2
1003586375	2006447285	2
1003586550	2006446174	2
1003586421	2006446038	2
1003586450	2006446070	2
1003586616	2006446245	2
1003586281	2006445891	2
1003586684	2006446384	2
1003586493	2006446115	2
1003586595	2006446223	2
1003586655	2006446342	2
1003586528	2006446151	2
1003586298	2006447283	2
1003586396	2006446012	2
1003586217	2006445826	2
1003586456	2006446076	2
1003586197	2006445810	2
1003586393	2006446009	2
1003586715	2006446493	2
1003586511	2006446134	2
1003586418	2006446034	2
1003586290	2006445900	2
1003586541	2006446165	2
1003586580	2006446208	2
1003586439	2006446058	2
1003586307	2006445917	2
1003586602	2006446230	2
1003586183	2006446694	2
1003586437	2006446055	2
1003586566	2006446194	2
1003586358	2006445974	2
1003586514	2006446137	2
1003586611	2006446239	2
1003586370	2006445986	2
1003586415	2006447288	2
1003586304	2006445914	2
1003586466	2006446086	2
1003586429	2006446046	2
1003586462	2006446082	2
1003586699	2006446443	2
1003586219	2006445828	2
1003586316	2006445926	2
1003586339	2006445954	2
1003586483	2006446105	2
1003586395	2006446011	2
1003586470	2006446090	2
1003586438	2006446056	2
1003586187	2006446698	2
1003586579	2006446207	2
1003586247	2006445857	2
1003586214	2006445823	2
1003586386	2006446002	2
1003586288	2006445898	2
1003586335	2006445950	2
1003586581	2006446209	2
1003586549	2006446173	2
1003586680	2006446375	2
1003586227	2006445837	2
1003586565	2006446193	2
1003586698	2006446435	2
1003586531	2006446154	2
1003586400	2006446016	2
1003586495	2006446117	2
1003586342	2006445958	2
1003586459	2006446079	2
1003586673	2006446365	2
1003586338	2006445953	2
1003586473	2006446093	2
1003586239	2006445849	2
1003586576	2006446204	2
1003586361	2006445977	2
1003586176	2006446679	2
1003586273	2006445883	2
1003586411	2006446027	2
1003586367	2006445983	2
1003586464	2006446084	2
1003586599	2006446227	2
1003586403	2006446019	2
1003586180	2006446691	2
1003586333	2006445948	2
1003586532	2006446155	2
1003586198	2006445811	2
1003738573	2006446432	5
1003662040	2006446690	5
1003662489	2006446296	5
1003662211	2006445970	5
1003662576	2006446444	5
1003662100	2006445853	5
1003662546	2006446391	5
1003662159	2006445912	5
1003662353	2006446116	5
1003662127	2006445880	5
1003662318	2006446081	5
1003662379	2006446143	5
1003662581	2006446456	5
1003662135	2006445888	5
1003738557	2006446315	5
1003662165	2006445918	5
1003662567	2006446416	5
1003738568	2006446385	5
1003662246	2006446005	5
1003662101	2006445854	5
1003662183	2006445940	5
1003662366	2006447297	5
1003662117	2006445870	5
1003662578	2006446448	5
1003662589	2006446491	5
1003662043	2006446693	5
1003662542	2006446382	5
1003662479	2006446254	5
1003662267	2006446026	5
1003662552	2006447319	5
1003662254	2006446013	5
1003738572	2006446422	5
1003662098	2006445851	5
1003662551	2006446399	5
1003662070	2006445822	5
1003662401	2006446166	5
1003662334	2006446097	5
1003662052	2006446702	5
1003662455	2006446224	5
1003662141	2006445894	5
1003662517	2006446345	5
1003662166	2006445919	5
1003662418	2006446187	5
1003662094	2006445847	5
1003662462	2006446231	5
1003662229	2006445988	5
1003662279	2006446039	5
1003662414	2006446183	5
1003662485	2006446285	5
1003662292	2006446053	5
1003662092	2006445845	5
1003662150	2006447281	5
1003662240	2006445999	5
1003662491	2006446298	5
1003662423	2006446192	5
1003662584	2006446471	5
1003662181	2006445938	5
1003662547	2006446392	5
1003662317	2006446080	5
1003662238	2006445997	5
1003662395	2006446160	5
1003662171	2006445924	5
1003662428	2006446197	5
1003662375	2006446139	5
1003738569	2006447317	5
1003662163	2006445916	5
1003662464	2006447304	5
1003662111	2006447277	5
1003662592	2006446494	5
1003662328	2006446091	5
1003662067	2006445819	5
1003662388	2006446152	5
1003662420	2006446189	5
1003662197	2006445955	5
1003662201	2006445960	5
1003662398	2006446163	5
1003662363	2006446126	5
1003662538	2006446374	5
1003662086	2006445839	5
1003662060	2006445812	5
1003662322	2006446085	5
1003662176	2006445929	5
1003662079	2006445831	5
1003662305	2006446068	5
1003662280	2006446040	5
1003662548	2006446394	5
1003662315	2006446078	5
1003662332	2006446095	5
1003662430	2006446199	5
1003662146	2006445899	5
1003662300	2006446062	5
1003662262	2006446021	5
1003662535	2006447314	5
1003662298	2006446060	5
1003738563	2006446333	5
1003662595	2006446497	5
1003662393	2006446158	5
1003662523	2006446353	5
1003662564	2006446413	5
1003662188	2006445946	5
1003662306	2006446069	5
1003662571	2006446425	5
1003662187	2006445945	5
1003662392	2006446157	5
1003662545	2006446389	5
1003662495	2006446304	5
1003662586	2006446488	5
1003662122	2006445875	5
1003662509	2006446336	5
1003662288	2006446049	5
1003662422	2006446191	5
1003662038	2006446683	5
1003662226	2006445985	5
1003662521	2006446350	5
1003662566	2006446415	5
1003662312	2006446075	5
1003662119	2006445872	5
1003662511	2006446338	5
1003662080	2006445832	5
1003662481	2006446260	5
1003662091	2006445844	5
1003662105	2006445858	5
1003662055	2006446705	5
1003662433	2006446202	5
1003662237	2006445996	5
1003662035	2006446676	5
1003662099	2006445852	5
1003662281	2006446041	5
1003662191	2006445949	5
1003662587	2006446489	5
1003662421	2006446190	5
1003662483	2006446271	5
1003662208	2006445967	5
1003662452	2006446221	5
1003662075	2006445827	5
1003662214	2006445973	5
1003662568	2006446417	5
1003662198	2006445957	5
1003662102	2006445855	5
1003662302	2006446065	5
1003662348	2006446111	5
1003662108	2006445861	5
1003662235	2006445994	5
1003662255	2006446014	5
