354	131559	93300001	98400000	q21.3	gpos75
355	131559	98400001	104200000	q22.1	gneg
356	131559	104200001	104900000	q22.2	gpos50
357	131559	104900001	107800000	q22.3	gneg
358	131559	107800001	115000000	q31.1	gpos75
359	131559	115000001	117700000	q31.2	gneg
360	131559	117700001	121400000	q31.31	gpos75
361	131559	121400001	124100000	q31.32	gneg
362	131559	124100001	127500000	q31.33	gpos75
363	131559	127500001	129600000	q32.1	gneg
364	131559	129600001	130800000	q32.2	gpos25
365	131559	130800001	132900000	q32.3	gneg
366	131559	132900001	138500000	q33	gpos50
367	131559	138500001	143400000	q34	gneg
368	131559	143400001	148200000	q35	gpos75
369	131559	148200001	152800000	q36.1	gneg
370	131559	152800001	155200000	q36.2	gpos25
371	131559	155200001	159345973	q36.3	gneg
372	131560	1	2300000	p23.3	gneg
373	131560	2300001	6300000	p23.2	gpos75
374	131560	6300001	12800000	p23.1	gneg
375	131560	12800001	19200000	p22	gpos100
376	131560	19200001	23500000	p21.3	gneg
377	131560	23500001	27500000	p21.2	gpos50
378	131560	27500001	29000000	p21.1	gneg
379	131560	29000001	36700000	p12	gpos75
380	131560	36700001	38500000	p11.23	gneg
381	131560	38500001	39900000	p11.22	gpos25
382	131560	39900001	43200000	p11.21	gneg
383	131560	43200001	45200000	p11.1	acen
384	131560	45200001	47200000	q11.1	acen
385	131560	47200001	51300000	q11.21	gneg
386	131560	51300001	51700000	q11.22	gpos75
387	131560	51700001	54600000	q11.23	gneg
388	131560	54600001	60600000	q12.1	gpos50
389	131560	60600001	61300000	q12.2	gneg
390	131560	61300001	65100000	q12.3	gpos50
391	131560	65100001	67100000	q13.1	gneg
392	131560	67100001	69600000	q13.2	gpos50
393	131560	69600001	72000000	q13.3	gneg
394	131560	72000001	74600000	q21.11	gpos100
395	131560	74600001	74700000	q21.12	gneg
396	131560	74700001	83500000	q21.13	gpos75
397	131560	83500001	85900000	q21.2	gneg
398	131560	85900001	92300000	q21.3	gpos100
399	131560	92300001	97900000	q22.1	gneg
400	131560	97900001	100500000	q22.2	gpos25
401	131560	100500001	105100000	q22.3	gneg
402	131560	105100001	109500000	q23.1	gpos75
403	131560	109500001	111100000	q23.2	gneg
404	131560	111100001	116700000	q23.3	gpos100
405	131560	116700001	118300000	q24.11	gneg
406	131560	118300001	121500000	q24.12	gpos50
407	131560	121500001	126300000	q24.13	gneg
408	131560	126300001	130400000	q24.21	gpos50
409	131560	130400001	135400000	q24.22	gneg
410	131560	135400001	138900000	q24.23	gpos75
411	131560	138900001	145138636	q24.3	gneg
412	131540	1	2200000	p24.3	gneg
413	131540	2200001	4600000	p24.2	gpos25
414	131540	4600001	9000000	p24.1	gneg
415	131540	9000001	14200000	p23	gpos75
416	131540	14200001	16600000	p22.3	gneg
417	131540	16600001	18500000	p22.2	gpos25
418	131540	18500001	19900000	p22.1	gneg
419	131540	19900001	25600000	p21.3	gpos100
420	131540	25600001	28000000	p21.2	gneg
421	131540	28000001	33200000	p21.1	gpos100
422	131540	33200001	36300000	p13.3	gneg
423	131540	36300001	37900000	p13.2	gpos25
424	131540	37900001	39000000	p13.1	gneg
425	131540	39000001	40000000	p12	gpos50
426	131540	40000001	42200000	p11.2	gneg
427	131540	42200001	43000000	p11.1	acen
428	131540	43000001	45500000	q11	acen
429	131540	45500001	61500000	q12	gvar
430	131540	61500001	65000000	q13	gneg
431	131540	65000001	69300000	q21.11	gpos25
432	131540	69300001	71300000	q21.12	gneg
433	131540	71300001	76600000	q21.13	gpos50
434	131540	76600001	78500000	q21.2	gneg
435	131540	78500001	81500000	q21.31	gpos50
436	131540	81500001	84300000	q21.32	gneg
437	131540	84300001	87800000	q21.33	gpos50
438	131540	87800001	89200000	q22.1	gneg
439	131540	89200001	91200000	q22.2	gpos25
440	131540	91200001	93900000	q22.31	gneg
441	131540	93900001	96500000	q22.32	gpos25
442	131540	96500001	99800000	q22.33	gneg
443	131540	99800001	105400000	q31.1	gpos100
444	131540	105400001	108500000	q31.2	gneg
445	131540	108500001	112100000	q31.3	gpos25
446	131540	112100001	114900000	q32	gneg
447	131540	114900001	119800000	q33.1	gpos75
448	131540	119800001	123100000	q33.2	gneg
449	131540	123100001	127500000	q33.3	gpos25
450	131540	127500001	130600000	q34.11	gneg
451	131540	130600001	131100000	q34.12	gpos25
452	131540	131100001	133100000	q34.13	gneg
453	131540	133100001	134500000	q34.2	gpos25
454	131540	134500001	138394717	q34.3	gneg
455	131544	1	3000000	p15.3	gneg
456	131544	3000001	3800000	p15.2	gpos25
457	131544	3800001	6600000	p15.1	gneg
458	131544	6600001	12200000	p14	gpos75
459	131544	12200001	17300000	p13	gneg
460	131544	17300001	18300000	p12.33	gpos75
461	131544	18300001	18400000	p12.32	gneg
462	131544	18400001	22300000	p12.31	gpos75
463	131544	22300001	24300000	p12.2	gneg
464	131544	24300001	29300000	p12.1	gpos50
465	131544	29300001	31100000	p11.23	gneg
466	131544	31100001	34200000	p11.22	gpos25
467	131544	34200001	38000000	p11.21	gneg
468	131544	38000001	39800000	p11.1	acen
469	131544	39800001	41600000	q11.1	acen
470	131544	41600001	45500000	q11.21	gneg
471	131544	45500001	48600000	q11.22	gpos25
472	131544	48600001	51100000	q11.23	gneg
473	131544	51100001	59400000	q21.1	gpos100
474	131544	59400001	62800000	q21.2	gneg
475	131544	62800001	68800000	q21.3	gpos100
476	131544	68800001	73100000	q22.1	gneg
477	131544	73100001	75900000	q22.2	gpos50
478	131544	75900001	80300000	q22.3	gneg
479	131544	80300001	86100000	q23.1	gpos100
480	131544	86100001	87700000	q23.2	gneg
481	131544	87700001	91100000	q23.31	gpos75
482	131544	91100001	92300000	q23.32	gneg
483	131544	92300001	95300000	q23.33	gpos50
484	131544	95300001	97500000	q24.1	gneg
485	131544	97500001	100100000	q24.2	gpos50
486	131544	100100001	101200000	q24.31	gneg
487	131544	101200001	103100000	q24.32	gpos25
488	131544	103100001	104000000	q24.33	gneg
489	131544	104000001	110100000	q25.1	gpos100
490	131544	110100001	113100000	q25.2	gneg
491	131544	113100001	117300000	q25.3	gpos75
492	131544	117300001	119900000	q26.11	gneg
493	131544	119900001	121400000	q26.12	gpos50
494	131544	121400001	125700000	q26.13	gneg
